t,id_ref,iq_ref,id,iq,ia,ib,ic,vd_cmd,vq_cmd,va_ref,vb_ref,vc_ref,da,db,dc,va,vb,vc,torque_e,omega_m
0.078700000,0.000000000,25.000000000,0.990759901,0.462415451,1.059435869,-0.763751377,-0.295684492,-0.963025503,23.980671006,14.453543181,9.366037609,-23.819580790,0.801115483,0.695125784,0.003758734,14.453543181,9.366037609,-23.819580790,0.072830434,225.125553244
0.078750000,0.000000000,25.000000000,0.990817970,0.462660293,1.077607425,-0.699747109,-0.377860316,-0.963037305,23.980670532,12.900580010,11.076297700,-23.976877709,0.768762084,0.730756202,0.000500000,12.900287440,11.076005130,-23.976292570,0.072868996,225.125682996
0.078800000,0.000000000,25.000000000,0.990892816,0.462761685,1.089007815,-0.631447548,-0.457560267,-0.963047586,23.980670119,11.267564497,12.717825113,-23.985389609,0.734740927,0.764954690,0.000500000,11.264434627,12.714695243,-23.979129870,0.072884965,225.125824105
0.078850000,0.000000000,25.000000000,0.990872555,0.461573783,1.092996276,-0.559856238,-0.533140038,-0.963028728,23.980670876,9.564655520,14.280411382,-23.845066902,0.699263657,0.797508570,0.003227773,9.564655520,14.280411382,-23.845066902,0.072697871,225.125929409
0.078900000,0.000000000,25.000000000,0.990862800,0.461813589,1.090897110,-0.484062236,-0.606834874,-0.963036271,23.980670573,7.802370609,15.754405749,-23.556776358,0.662549388,0.828216786,0.009233826,7.802370609,15.754405749,-23.556776358,0.072735640,225.126003710
0.078950000,0.000000000,25.000000000,0.990870148,0.462048790,1.082007914,-0.405251580,-0.676756334,-0.963044777,23.980670232,5.991667687,17.130639736,-23.122307423,0.624826410,0.856888328,0.018285262,5.991667687,17.130639736,-23.122307423,0.072772684,225.126093602
0.079000000,0.000000000,25.000000000,0.990893780,0.462277759,1.066383994,-0.323913976,-0.742470018,-0.963054175,23.980669854,4.143782642,18.400573090,-22.544355732,0.586328805,0.883345273,0.030325922,4.143782642,18.400573090,-22.544355732,0.072808747,225.126198728
0.079050000,0.000000000,25.000000000,0.990932774,0.462498964,1.044122565,-0.240554900,-0.803567665,-0.963064392,23.980669444,2.270182144,19.556325138,-21.826507282,0.547295461,0.907423440,0.045281098,2.270182144,19.556325138,-21.826507282,0.072843587,225.126318628
0.079100000,0.000000000,25.000000000,0.990986123,0.462710977,1.015362145,-0.155692446,-0.859669699,-0.963075348,23.980669004,0.382492498,20.590723692,-20.973216190,0.507968594,0.928973410,0.063057996,0.382492498,20.590723692,-20.973216190,0.072876979,225.126452745
0.079150000,0.000000000,25.000000000,0.991052738,0.462912484,0.980281704,-0.069854095,-0.910427610,-0.963086959,23.980668538,-1.507572501,21.497349562,-19.989777061,0.468592240,0.947861449,0.083546311,-1.507572501,21.497349562,-19.989777061,0.072908716,225.126600430
0.079200000,0.000000000,25.000000000,0.991131465,0.463102292,0.939099546,0.016426581,-0.955526128,-0.963099142,23.980668048,-3.388284252,22.270576399,-18.882292146,0.429410745,0.963970342,0.106618914,-3.388284252,22.270576399,-18.882292146,0.072938611,225.126760953
0.079250000,0.000000000,25.000000000,0.991221090,0.463279331,0.892071952,0.102613243,-0.994685195,-0.963111809,23.980667540,-5.247972129,22.905605610,-17.657633481,0.390667247,0.977200117,0.132132636,-5.247972129,22.905605610,-17.657633481,0.072966495,225.126933512
0.079300000,0.000000000,25.000000000,0.991320355,0.463442661,0.839491582,0.188170135,-1.027661717,-0.963124872,23.980667015,-7.075095901,23.398496153,-16.323400252,0.352602169,0.987468670,0.159929161,-7.075095901,23.398496153,-16.323400252,0.072992219,225.127117235
0.079350000,0.000000000,25.000000000,0.991427966,0.463591473,0.781685646,0.272565432,-1.054251078,-0.963138243,23.980666478,-8.858317347,23.746188992,-14.887871645,0.315451722,0.994712271,0.189836007,-8.858317347,23.746188992,-14.887871645,0.073015657,225.127311195
0.079400000,0.000000000,25.000000000,0.991542603,0.463725095,0.719013863,0.355274554,-1.074288417,-0.963151833,23.980665932,-10.586570615,23.946526097,-13.359955482,0.279446446,0.998885960,0.221667594,-10.586570615,23.946526097,-13.359955482,0.073036703,225.127514416
0.079450000,0.000000000,25.000000000,0.991662935,0.463842989,0.651866213,0.435783444,-1.087649656,-0.963165554,23.980665381,-12.249130897,23.998263840,-11.749132943,0.244809773,0.999500000,0.255226397,-12.241709617,23.983421280,-11.741711663,0.073055271,225.127725882
0.079500000,0.000000000,25.000000000,0.991630907,0.460595097,0.582348563,0.510238463,-1.092587026,-0.963109773,23.980667621,-13.835623858,23.901087065,-10.065463207,0.211757836,0.997939314,0.290302850,-13.835623858,23.901087065,-10.065463207,0.072543728,225.127834338
0.079550000,0.000000000,25.000000000,0.991515904,0.460745526,0.507518394,0.584907293,-1.092425687,-0.963109636,23.980667627,-15.336309429,23.655593841,-8.319284412,0.180493554,0.992824872,0.326681575,-15.336309429,23.655593841,-8.319284412,0.072567420,225.127841335
0.079600000,0.000000000,25.000000000,0.991414293,0.460902453,0.429536678,0.655934658,-1.085471337,-0.963110361,23.980667598,-16.741827774,23.263307989,-6.521480214,0.151211921,0.984652250,0.364135829,-16.741827774,23.263307989,-6.521480214,0.072592136,225.127858424
0.079650000,0.000000000,25.000000000,0.991326191,0.461064502,0.348887416,0.722879672,-1.071767088,-0.963111936,23.980667534,-18.043456983,22.726663554,-4.683206571,0.124094646,0.973472157,0.402433196,-18.043456983,22.726663554,-4.683206571,0.072617659,225.127885986
0.079700000,0.000000000,25.000000000,0.991251613,0.461230299,0.266071235,0.785326749,-1.051397984,-0.963114347,23.980667438,-19.233119775,22.048990373,-2.815870598,0.099310005,0.959353966,0.441336029,-19.233119775,22.048990373,-2.815870598,0.072643772,225.127924311
0.079750000,0.000000000,25.000000000,0.991190468,0.461398482,0.181602286,0.842888198,-1.024490484,-0.963117570,23.980667308,-20.303433628,21.234493415,-0.931059786,0.077011799,0.942385279,0.480602921,-20.303433628,21.234493415,-0.931059786,0.072670261,225.127973600
0.079800000,0.000000000,25.000000000,0.991142565,0.461567713,0.096005041,0.895206644,-0.991211685,-0.963121579,23.980667147,-21.247756588,20.288226694,0.959529894,0.057338404,0.922671389,0.519990206,-21.247756588,20.288226694,0.959529894,0.072696915,225.128033966
0.079850000,0.000000000,25.000000000,0.991107619,0.461736685,0.009811036,0.941957258,-0.951768294,-0.963126339,23.980666956,-22.060228487,19.216061917,2.844166570,0.040411907,0.900334623,0.559253470,-22.060228487,19.216061917,2.844166570,0.072723528,225.128105432
0.079900000,0.000000000,25.000000000,0.991085255,0.461904133,-0.076444435,0.982849786,-0.906405352,-0.963131814,23.980666736,-22.735807319,18.024652053,4.711155266,0.026337348,0.875513584,0.598149068,-22.735807319,18.024652053,4.711155266,0.072749901,225.128187941
0.079950000,0.000000000,25.000000000,0.991075012,0.462068840,-0.162225656,1.017630365,-0.855404708,-0.963137959,23.980666489,-23.270300522,16.721390053,6.548910469,0.015202072,0.848362293,0.636435635,-23.270300522,16.721390053,6.548910469,0.072775842,225.128281350
0.080000000,0.000000000,25.000000000,0.991076352,0.462229649,-0.246999826,1.046083109,-0.799083282,-0.963144730,23.980666217,-23.660391007,15.314362985,8.346028022,0.007075187,0.819049229,0.673875584,-23.660391007,15.314362985,8.346028022,0.072801170,225.128385442
0.080050000,0.000000000,25.000000000,0.991088665,0.462385464,-0.330240374,1.068031460,-0.737791086,-0.963152075,23.980665922,-23.903657748,13.812301855,10.091355893,0.002007130,0.787756289,0.710236581,-23.903657748,13.812301855,10.091355893,0.072825711,225.128499924
0.080100000,0.000000000,25.000000000,0.991111276,0.462535263,-0.411430242,1.083339295,-0.671909052,-0.963159942,23.980665606,-23.998590807,12.224527433,11.774063374,0.000500000,0.754677655,0.745292987,-23.983530269,12.216997164,11.766533105,0.072849304,225.128624434
0.080150000,0.000000000,25.000000000,0.991062196,0.459276502,-0.486662558,1.090222094,-0.603559536,-0.963103044,23.980667892,-23.944605172,10.560951325,13.383653847,0.001154059,0.720019819,0.778826122,-23.944605172,10.560951325,13.383653847,0.072336049,225.128646693
0.080200000,0.000000000,25.000000000,0.990854321,0.459471559,-0.562298757,1.092040789,-0.529742032,-0.963097635,23.980668109,-23.742034082,8.831796213,14.910237869,0.005374290,0.683995754,0.810629956,-23.742034082,8.831796213,14.910237869,0.072366771,225.128568541
0.080250000,0.000000000,25.000000000,0.990665830,0.459681671,-0.634428186,1.087064842,-0.452636657,-0.963093539,23.980668273,-23.392133860,7.047835534,16.344298326,0.012663878,0.646829907,0.840506215,-23.392133860,7.047835534,16.344298326,0.072399863,225.128503699
0.080300000,0.000000000,25.000000000,0.990497320,0.459904793,-0.702603206,1.075324787,-0.372721581,-0.963090768,23.980668385,-22.897075577,5.220139319,17.676936259,0.022977592,0.608752902,0.868269505,-22.897075577,5.220139319,17.676936259,0.072435005,225.128453086
0.080350000,0.000000000,25.000000000,0.990349219,0.460138840,-0.766400628,1.056893162,-0.290492534,-0.963089320,23.980668443,-22.259931040,3.360049010,18.899882030,0.036251437,0.570001021,0.893747542,-22.259931040,3.360049010,18.899882030,0.072471867,225.128417488
0.080400000,0.000000000,25.000000000,0.990221785,0.460381709,-0.825424357,1.031884085,-0.206459728,-0.963089187,23.980668448,-21.484653733,1.479107097,20.005546635,0.052403047,0.530814731,0.916782222,-21.484653733,1.479107097,20.005546635,0.072510119,225.128397552
0.080450000,0.000000000,25.000000000,0.990115113,0.460631290,-0.879307866,1.000452559,-0.121144693,-0.963090348,23.980668401,-20.576054293,-0.411014507,20.987068800,0.071332202,0.491437198,0.937230600,-20.576054293,-0.411014507,20.987068800,0.072549428,225.128393785
0.080500000,0.000000000,25.000000000,0.990029134,0.460885488,-0.927716496,0.962793531,-0.035077035,-0.963092774,23.980668304,-19.539770668,-2.298586884,21.838357552,0.092921444,0.452112773,0.954965782,-19.539770668,-2.298586884,21.838357552,0.072589464,225.128406561
0.080550000,0.000000000,25.000000000,0.989963627,0.461142235,-0.970349552,0.919140694,0.051208858,-0.963096427,23.980668157,-18.382233139,-4.171896887,22.554130025,0.117036810,0.413085482,0.969877709,-18.382233139,-4.171896887,22.554130025,0.072629902,225.128436111
0.080600000,0.000000000,25.000000000,0.989918219,0.461399505,-1.006942188,0.869765046,0.137177142,-0.963101259,23.980667963,-17.110624424,-6.019319820,23.129944244,0.143528658,0.374597504,0.981873838,-17.110624424,-6.019319820,23.129944244,0.072670422,225.128482537
0.080650000,0.000000000,25.000000000,0.989892396,0.461655330,-1.037267079,0.814973218,0.222293861,-0.963107217,23.980667724,-15.732835120,-7.829391573,23.562226692,0.172232602,0.336887676,0.990879723,-15.732835120,-7.829391573,23.562226692,0.072710714,225.128545807
0.080700000,0.000000000,25.000000000,0.989885512,0.461907811,-1.061135844,0.755105571,0.306030273,-0.963114240,23.980667442,-14.257414745,-9.590879751,23.848294496,0.202970526,0.300190005,0.996839469,-14.257414745,-9.590879751,23.848294496,0.072750480,225.128625762
0.080750000,0.000000000,25.000000000,0.989896796,0.462155133,-1.078400237,0.690534088,0.387866149,-0.963122258,23.980667120,-12.693518695,-11.292853385,23.986372080,0.235551694,0.264732221,0.999500000,-12.690061335,-11.289396025,23.979457360,0.072789433,225.128722122
0.080800000,0.000000000,25.000000000,0.989923776,0.460833358,-1.088177313,0.622446494,0.465730819,-0.963103671,23.980667866,-11.050876022,-12.924727418,23.975603440,0.269773416,0.230734845,0.999491738,-11.050876022,-12.924727418,23.975603440,0.072581254,225.128783153
0.080850000,0.000000000,25.000000000,0.989853288,0.461090115,-1.091968538,0.549692984,0.542275554,-0.963106927,23.980667736,-9.339638626,-14.476416943,23.816055568,0.305424195,0.198407980,0.996167824,-9.339638626,-14.476416943,23.816055568,0.072621693,225.128809264
0.080900000,0.000000000,25.000000000,0.989803062,0.461347863,-1.088961609,0.473516557,0.615445052,-0.963111374,23.980667557,-7.570442941,-15.938274549,23.508717491,0.342282439,0.167952614,0.989764948,-7.570442941,-15.938274549,23.508717491,0.072662288,225.128852266
0.080950000,0.000000000,25.000000000,0.989772614,0.461604612,-1.079175140,0.394390302,0.684784838,-0.963116958,23.980667333,-5.754267473,-17.301228545,23.055496019,0.380119428,0.139557739,0.980322834,-5.754267473,-17.301228545,23.055496019,0.072702726,225.128912158
0.081000000,0.000000000,25.000000000,0.989761328,0.461858441,-1.062669912,0.312805728,0.749864184,-0.963123620,23.980667065,-3.902382304,-18.556820923,22.459203227,0.418700369,0.113399564,0.967900067,-3.902382304,-18.556820923,22.459203227,0.072742704,225.128988811
0.081050000,0.000000000,25.000000000,0.989768459,0.462107509,-1.039548504,0.229269700,0.810278804,-0.963131293,23.980666757,-2.026279163,-19.697259849,21.723539012,0.457785851,0.089640420,0.952573729,-2.026279163,-19.697259849,21.723539012,0.072781933,225.129081970
0.081100000,0.000000000,25.000000000,0.989793143,0.462350067,-1.009954670,0.144301287,0.865653383,-0.963139907,23.980666411,-0.137600124,-20.715468019,20.853068143,0.497133331,0.068427750,0.934438920,-0.137600124,-20.715468019,20.853068143,0.072820136,225.129191266
0.081150000,0.000000000,25.000000000,0.989834411,0.462584465,-0.974072447,0.058428521,0.915643926,-0.963149382,23.980666031,1.751934638,-21.605126583,19.853191944,0.536498638,0.049893196,0.913608166,1.751934638,-21.605126583,19.853191944,0.072857053,225.129316215
0.081200000,0.000000000,25.000000000,0.989891195,0.462809168,-0.932125019,-0.027814895,0.959939914,-0.963159638,23.980665619,3.630599574,-22.360714362,18.730114788,0.575637491,0.034151784,0.890210725,3.630599574,-22.360714362,18.730114788,0.072892444,225.129456229
0.081250000,0.000000000,25.000000000,0.989962343,0.463022759,-0.884373327,-0.113892917,0.998266245,-0.963170590,23.980665179,5.486736516,-22.977542118,17.490805602,0.614307011,0.021301206,0.864391783,5.486736516,-22.977542118,17.490805602,0.072926084,225.129610625
0.081300000,0.000000000,25.000000000,0.990046628,0.463223947,-0.831114449,-0.199270510,1.030384958,-0.963182150,23.980664714,7.308827029,-23.451781663,16.142954634,0.652267230,0.011421215,0.836311555,7.308827029,-23.451781663,16.142954634,0.072957772,225.129778631
0.081350000,0.000000000,25.000000000,0.990142758,0.463411577,-0.772679739,-0.283416984,1.056096724,-0.963194228,23.980664229,9.085563882,-23.780489619,14.694925737,0.689282581,0.004573133,0.806144286,9.085563882,-23.780489619,14.694925737,0.072987323,225.129959392
0.081400000,0.000000000,25.000000000,0.990249393,0.463584628,-0.709432772,-0.365809313,1.075242085,-0.963206732,23.980663727,10.805921226,-23.961625701,13.155704475,0.725123359,0.000799465,0.774077177,10.805921226,-23.961625701,13.155704475,0.073014579,225.130151984
0.081450000,0.000000000,25.000000000,0.990365151,0.463742223,-0.641767062,-0.445935395,1.087702457,-0.963219570,23.980663211,12.459223012,-23.994065380,11.534842368,0.759567146,0.000500000,0.740309216,12.453201218,-23.982021793,11.528820575,0.073039400,225.130355420
0.081500000,0.000000000,25.000000000,0.990333708,0.461167084,-0.571473339,-0.520576308,1.092049646,-0.963176154,23.980664955,14.035163178,-23.877612607,9.842449429,0.792399233,0.002549737,0.705051030,14.035163178,-23.877612607,9.842449429,0.072633816,225.130479258
0.081550000,0.000000000,25.000000000,0.990267039,0.461346641,-0.496250276,-0.594729474,1.090979750,-0.963178498,23.980664861,15.524046915,-23.612984802,8.088937887,0.823417644,0.008062817,0.668519539,15.524046915,-23.612984802,8.088937887,0.072662096,225.130524658
0.081600000,0.000000000,25.000000000,0.990214776,0.461527590,-0.417941557,-0.665182186,1.083123743,-0.963181681,23.980664733,16.916596120,-23.201824836,6.285228716,0.852429086,0.016628649,0.630942265,16.916596120,-23.201824836,6.285228716,0.072690595,225.130581893
0.081650000,0.000000000,25.000000000,0.990176631,0.461708510,-0.337033466,-0.731496997,1.068530463,-0.963185669,23.980664573,18.204169073,-22.646683876,4.442514803,0.879253522,0.028194086,0.592552392,18.204169073,-22.646683876,4.442514803,0.072719090,225.130651007
0.081700000,0.000000000,25.000000000,0.990152218,0.461888025,-0.254028489,-0.793262136,1.047290625,-0.963190423,23.980664382,19.378775442,-21.951006569,2.572231127,0.903724488,0.042687363,0.553588148,19.378775442,-21.951006569,2.572231127,0.072747364,225.130731951
0.081750000,0.000000000,25.000000000,0.990141058,0.462064808,-0.169442192,-0.850094077,1.019536269,-0.963195899,23.980664162,20.433125876,-21.119109668,0.685983792,0.925690122,0.060018549,0.514291329,20.433125876,-21.119109668,0.685983792,0.072775207,225.130824589
0.081800000,0.000000000,25.000000000,0.990142585,0.462237594,-0.083800009,-0.901639936,0.985439944,-0.963202048,23.980663915,21.360677238,-20.156155257,-1.204521981,0.945014109,0.080080099,0.474905792,21.360677238,-20.156155257,-1.204521981,0.072802421,225.130928699
0.081850000,0.000000000,25.000000000,0.990156156,0.462405185,0.002366033,-0.947579671,0.945213638,-0.963208819,23.980663643,22.155673216,-19.068118722,-3.087554495,0.961576525,0.102747527,0.435675948,22.155673216,-19.068118722,-3.087554495,0.072828817,225.131043980
0.081900000,0.000000000,25.000000000,0.990181052,0.462566459,0.088520620,-0.987628085,0.899107465,-0.963216157,23.980663349,22.813180051,-17.861751678,-4.951428373,0.975274584,0.127880173,0.396845242,22.813180051,-17.861751678,-4.951428373,0.072854217,225.131170051
